label,img_paths
Synthetic_Cubism,extracted/Synthetic_Cubism/georges-braque_violin-and-glass-1913-1.jpg
Baroque,extracted/Baroque/rembrandt_saskia-with-a-child.jpg
Romanticism,extracted/Romanticism/viktor-vasnetsov_knightly-galloping-1914.jpg
Ukiyo_e,extracted/Ukiyo_e/katsushika-hokusai_orange-orchids.jpg
Color_Field_Painting,extracted/Color_Field_Painting/sean-scully_untitled-1983.jpg
Realism,extracted/Realism/jacek-malczewski_christmas-eve-in-siberia-1892.jpg
Symbolism,extracted/Symbolism/harry-clarke_the-year-s-at-the-spring-1920-42.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/david-burliuk_a-girl-watering-horse.jpg
Ukiyo_e,extracted/Ukiyo_e/katsushika-hokusai_street-scenes-newly-pubished-5.jpg
Romanticism,extracted/Romanticism/jan-matejko_matejko-family.jpg
Impressionism,extracted/Impressionism/mary-cassatt_margaret-milligan-sloan-1893.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/ralph-rosenborg_american-landscape-a-summer-day-1969.jpg
High_Renaissance,extracted/High_Renaissance/pietro-perugino_polyptych-of-st-peter-san-mauro-1500.jpg
Cubism,extracted/Cubism/wifredo-lam_madame-lumumba-1938.jpg
High_Renaissance,extracted/High_Renaissance/correggio_three-graces.jpg
Baroque,extracted/Baroque/francesco-guardi_piazza-san-marco.jpg
Post_Impressionism,extracted/Post_Impressionism/maurice-prendergast_st-malo-also-known-as-sketch-st-malo.jpg
Minimalism,extracted/Minimalism/ronnie-landfield_yellow-ochre-1967.jpg
Cubism,extracted/Cubism/raoul-dufy_hommage-to-mozart-1915.jpg
Post_Impressionism,extracted/Post_Impressionism/pierre-bonnard_horse-hair-glove-1939.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/mstislav-dobuzhinsky_channel-in-haarlem-1910.jpg
Northern_Renaissance,extracted/Northern_Renaissance/robert-campin_saint-veronica-displaying-the-sudarium.jpg
Realism,extracted/Realism/nicholas-roerich_study-of-landscape.jpg
Post_Impressionism,extracted/Post_Impressionism/henri-le-fauconnier_modele-a-la-guitare.jpg
Romanticism,extracted/Romanticism/konstantin-makovsky_portrait-of-the-girl-4.jpg
Romanticism,extracted/Romanticism/paul-delaroche_napol-on-bonaparte-abdicated-in-fontainebleau-1846.jpg
Symbolism,extracted/Symbolism/kuzma-petrov-vodkin_portrait-of-the-artist-s-wife-1906.jpg
Romanticism,extracted/Romanticism/gustave-dore_perched-upon-a-bust-of-pallas.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/niko-pirosmani_signboard-wine-pub.jpg
Baroque,extracted/Baroque/osias-beert_still-life-with-artichokes-1610.jpg
High_Renaissance,extracted/High_Renaissance/titian_cupid-with-the-wheel-of-fortune.jpg
Realism,extracted/Realism/vincent-van-gogh_landscape-with-a-church-1883.jpg
Post_Impressionism,extracted/Post_Impressionism/albert-marquet_carnival-on-the-beach-1906.jpg
Realism,extracted/Realism/ilya-repin_david-and-goliath-1915.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/mark-rothko_no-5-no-24.jpg
Expressionism,extracted/Expressionism/paula-modersohn-becker_seated-female-nude-1905.jpg
Synthetic_Cubism,extracted/Synthetic_Cubism/pablo-picasso_guitar-1920-1.jpg
Expressionism,extracted/Expressionism/m.c.-escher_not_detected_204704.jpg
Post_Impressionism,extracted/Post_Impressionism/istvan-nagy_landscape-in-transylvania.jpg
Mannerism_Late_Renaissance,extracted/Mannerism_Late_Renaissance/el-greco_the-virgin-and-child-with-st-martina-and-st-agnes-1599.jpg
Impressionism,extracted/Impressionism/claude-monet_springtime-meadow-at-giverny.jpg
Realism,extracted/Realism/boris-kustodiev_portrait-of-an-unknown-woman-1906.jpg
Romanticism,extracted/Romanticism/john-crome_st-benet-s-abbey-norfolk.jpg
Romanticism,extracted/Romanticism/arnold-bâÐ³â¬â¢cklin_portrait-of-angela-b-cklin-as-muse.jpg
Expressionism,extracted/Expressionism/elaine-de-kooning_al-lazar-man-in-a-hotel-room-1954.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/sam-francis_untitled-1959-2.jpg
Impressionism,extracted/Impressionism/berthe-morisot_the-black-finger-bandage.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/aubrey-beardsley_ballet-of-marionettes-ii.jpg
Romanticism,extracted/Romanticism/jacek-malczewski_at-the-stage-siberians-1890.jpg
Expressionism,extracted/Expressionism/zinaida-serebriakova_the-luxembourg-gardens-1946.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/max-slevogt_title-page.jpg
High_Renaissance,extracted/High_Renaissance/luca-signorelli_virgin-and-child-with-sts-jerome-and-bernard-of-clairvaux-1493.jpg
Impressionism,extracted/Impressionism/lucian-grigorescu_cafeneaua-lui-mamut.jpg
Expressionism,extracted/Expressionism/david-bomberg_tregor-and-tregoff-cornwall-1947.jpg
Romanticism,extracted/Romanticism/theodore-gericault_young-blond-man-1819.jpg
Pop_Art,extracted/Pop_Art/tano-festa_omaggio-alla-pittura.jpg
Realism,extracted/Realism/giovanni-boldini_portrait-of-sarah-bernhardt.jpg
Expressionism,extracted/Expressionism/lucian-freud_child-reading-ii.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/henri-de-toulouse-lautrec_la-gitane-the-gypsy-1899.jpg
Cubism,extracted/Cubism/fernand-leger_the-woman-with-black-hair-1952.jpg
Impressionism,extracted/Impressionism/claude-monet_vetheuil-1901.jpg
Impressionism,extracted/Impressionism/mary-cassatt_little-girl-in-a-blue-armchair-1878.jpg
Early_Renaissance,extracted/Early_Renaissance/carlo-crivelli_coronation-of-the-virgin-1493.jpg
Expressionism,extracted/Expressionism/spyros-papaloukas_landscape-1.jpg
Romanticism,extracted/Romanticism/cornelis-springer_a-view-of-a-town-along-the-rhine-1841.jpg
Realism,extracted/Realism/giovanni-boldini_portrait-of-mrs-howard-johnston-1906.jpg
Romanticism,extracted/Romanticism/joseph-wright_study-of-the-interior-of-glass-house.jpg
Realism,extracted/Realism/gustave-courbet_portrait-of-paul-verlaine.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/pablo-picasso_the-mackerel-1903.jpg
Baroque,extracted/Baroque/anthony-van-dyck_an-apostle-with-folded-hands-1620.jpg
Symbolism,extracted/Symbolism/pierre-puvis-de-chavannes_study-of-a-standing-male-nude-1882.jpg
Romanticism,extracted/Romanticism/john-william-waterhouse_the-bouquet.jpg
Impressionism,extracted/Impressionism/mary-cassatt_young-mother-and-two-children-1905.jpg
Post_Impressionism,extracted/Post_Impressionism/raoul-dufy_portrait-of-mrs-dufy-1930.jpg
Minimalism,extracted/Minimalism/robert-ryman_manual.jpg
Baroque,extracted/Baroque/adriaen-van-de-velde_the-annunciation-1667.jpg
Romanticism,extracted/Romanticism/joseph-wright_vesuvius-from-portici.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/nicholas-roerich_polovtsian-camp-1919.jpg
Impressionism,extracted/Impressionism/edvard-munch_street-lafayette-1891.jpg
Romanticism,extracted/Romanticism/caspar-david-friedrich_landscape-in-the-riesengebirge.jpg
Realism,extracted/Realism/thomas-eakins_retrospection.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/nicholas-roerich_sketch-of-costumes-for-snow-maiden-1920.jpg
Romanticism,extracted/Romanticism/edward-burne-jones_the-godhead-fires-pygmalion-1870.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/marc-chagall_they-were-in-forty-pairs-1948.jpg
Contemporary_Realism,extracted/Contemporary_Realism/philip-pearlstein_male-and-female-nudes-with-red-and-purple-drape-1968.jpg
Realism,extracted/Realism/vasily-polenov_constantinople-istanbul-eski-sarayskiy-garden-1882.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/gerhard-richter_abstract-picture.jpg
Rococo,extracted/Rococo/allan-ramsay_portrait-of-dr-william-hunter.jpg
Impressionism,extracted/Impressionism/t.-c.-steele_evening-poplars-and-roadway-near-schleissheim-1884.jpg
Realism,extracted/Realism/gustave-courbet_rocky-river-valley-1865.jpg
Expressionism,extracted/Expressionism/carlos-botelho_with-carnivals-such-as-this-one-1938.jpg
Impressionism,extracted/Impressionism/george-luks_fisherman-cape-elizabeth-maine-1922.jpg
Romanticism,extracted/Romanticism/gustave-dore_don-quixote-65.jpg
Realism,extracted/Realism/alexey-venetsianov_a-peasant-woman-with-scythe-and-rake.jpg
Post_Impressionism,extracted/Post_Impressionism/istvan-ilosvai-varga_houses-with-man-carrying-stone-1936.jpg
Post_Impressionism,extracted/Post_Impressionism/pyotr-konchalovsky_paris-the-boy-with-the-apple-portrait-of-mikhail-petrovich-konchalovsky-1908.jpg
Pop_Art,extracted/Pop_Art/andy-warhol_mick-jagger-2.jpg
Pop_Art,extracted/Pop_Art/jorge-martins_os-sonetos-de-shakespeare-1.jpg
Realism,extracted/Realism/james-tissot_prehistoric-women-1.jpg
Realism,extracted/Realism/vincent-van-gogh_woman-spreading-out-laundry-on-a-field-1882.jpg
Baroque,extracted/Baroque/francesco-guardi_san-giorgio-maggiore-1780.jpg
Cubism,extracted/Cubism/albert-gleizes_tarrytown.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/richard-pousette-dart_palimpsest-1944.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/koloman-moser_book-cover-of-austrian-art-of-the-xix-century-1903.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/sam-francis_untitled-sf75-1117-1975.jpg
Romanticism,extracted/Romanticism/akseli-gallen-kallela_boy-with-a-crow-1884.jpg
High_Renaissance,extracted/High_Renaissance/raphael_portrait-of-maddalena-doni-1506.jpg
Realism,extracted/Realism/ivan-shishkin_forest-glade-1889.jpg
Rococo,extracted/Rococo/antoine-watteau_the-hardships-of-war.jpg
Rococo,extracted/Rococo/jean-honore-fragonard_the-see-saw-1750.jpg
Baroque,extracted/Baroque/frans-hals_portrait-of-a-man-1633-1.jpg
Impressionism,extracted/Impressionism/edgar-degas_repetition-of-the-dance-detail-1877.jpg
Impressionism,extracted/Impressionism/pierre-auguste-renoir_cagnes-landscape-1910.jpg
Romanticism,extracted/Romanticism/sir-lawrence-alma-tadema_a-kiss-1891.jpg
Symbolism,extracted/Symbolism/nicholas-roerich_himalayas-sunrise-1937.jpg
Color_Field_Painting,extracted/Color_Field_Painting/anne-truitt_truitt-86-1986.jpg
Symbolism,extracted/Symbolism/nicholas-roerich_way-to-tibet-1925.jpg
Mannerism_Late_Renaissance,extracted/Mannerism_Late_Renaissance/titian_self-portrait.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/andy-warhol_rorschach-1984.jpg
Realism,extracted/Realism/vincent-van-gogh_still-life-with-meadow-flowers-and-roses-1886.jpg
Cubism,extracted/Cubism/jean-metzinger_still-life-1919.jpg
Post_Impressionism,extracted/Post_Impressionism/edouard-vuillard_valloton-and-misia-in-the-dining-room-at-rue-saint-florentin-1899.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/felix-vallotton_italian-poet-and-philosopher-giacomo-leopardi-1895.jpg
Symbolism,extracted/Symbolism/arnold-bâÐ³â¬â¢cklin_mermaids-at-play-1886.jpg
Impressionism,extracted/Impressionism/claude-monet_the-house-at-giverny-viewed-from-the-rose-garden-1924.jpg
Impressionism,extracted/Impressionism/robert-julian-onderdonk_last-rays-of-sunlight-early-spring-in-san-antonio-1922.jpg
Romanticism,extracted/Romanticism/orest-kiprensky_portrait-of-prince-nikita-petrovich-trubetskoy-1826.jpg
Impressionism,extracted/Impressionism/adolf-hitler_hundswiese-farmhouse.jpg
Post_Impressionism,extracted/Post_Impressionism/felix-vallotton_undergrowth-1904.jpg
Impressionism,extracted/Impressionism/edgar-degas_after-the-bath-4.jpg
Baroque,extracted/Baroque/osias-beert_still-life-with-oysters-and-pastries-1610.jpg
Impressionism,extracted/Impressionism/pierre-auguste-renoir_bouquet-in-a-theater-box.jpg
Romanticism,extracted/Romanticism/konstantin-makovsky_oriental-motif.jpg
Expressionism,extracted/Expressionism/gosta-adrian-nilsson_outbreak-of-fire.jpg
Impressionism,extracted/Impressionism/camille-pissarro_kew-gardens-path-to-the-great-glasshouse-1892.jpg
Romanticism,extracted/Romanticism/christen-kobke_rough-sea-on-a-rocky-coast-1839.jpg
Contemporary_Realism,extracted/Contemporary_Realism/john-miller_lelant-beach-new-moon.jpg
Expressionism,extracted/Expressionism/martiros-saryan_mountainous-march-of-armenian-units-1933.jpg
Contemporary_Realism,extracted/Contemporary_Realism/neil-welliver_figure-in-water.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/grandma-moses_joy-ride-1953.jpg
Expressionism,extracted/Expressionism/martiros-saryan_portrait-of-actress-anna-humashyan-1923.jpg
Realism,extracted/Realism/winslow-homer_spanish-moss-at-tampa.jpg
Realism,extracted/Realism/christoffer-wilhelm-eckersberg_seated-nude-model.jpg
Expressionism,extracted/Expressionism/georges-rouault_bittersweet-1935.jpg
Symbolism,extracted/Symbolism/nicholas-roerich_himalayas-study-1934-1.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/jose-guerrero_untitled-1963.jpg
Expressionism,extracted/Expressionism/marc-chagall_illustration-for-brochure-schwartzbard-1927.jpg
Pop_Art,extracted/Pop_Art/roy-lichtenstein_collage-for-reflections-on-hair-1989(1).jpg
Romanticism,extracted/Romanticism/ivan-aivazovsky_moonlit-night-wrecked-ship-1871.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/aubrey-beardsley_initial-m-for-ben-jonson-his-valpone.jpg
Northern_Renaissance,extracted/Northern_Renaissance/lucas-cranach-the-elder_johannes-bugenhagen-1537.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/leon-bakst_the-carnival-estrella-1910.jpg
Baroque,extracted/Baroque/jan-steen_life-of-man-1665.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/ivan-bilibin_crimea-koktebel-1939-1(1).jpg
Baroque,extracted/Baroque/canaletto_grand-canal-looking-east-from-the-campo-san-vio-1723.jpg
Impressionism,extracted/Impressionism/edgar-degas_woman-drying-herself-1.jpg
Realism,extracted/Realism/viktor-vasnetsov_portrait-of-m-v-vasnetsov-1870.jpg
Cubism,extracted/Cubism/jean-david_bird-1958.jpg
Romanticism,extracted/Romanticism/francisco-goya_correction-1799.jpg
Post_Impressionism,extracted/Post_Impressionism/david-burliuk_still-life-with-a-jug-1930.jpg
Baroque,extracted/Baroque/rembrandt_drawing-of-the-last-supper-1635.jpg
Early_Renaissance,extracted/Early_Renaissance/benozzo-gozzoli_procession-of-the-magi-1461.jpg
Minimalism,extracted/Minimalism/perle-fine_accordment-series-15-on-its-way-1977.jpg
Impressionism,extracted/Impressionism/paul-mathiopoulos_female-nude-1898.jpg
Cubism,extracted/Cubism/pablo-picasso_seated-female-nude-1939.jpg
Post_Impressionism,extracted/Post_Impressionism/vladimir-dimitrov_unknown-title-4.jpg
Impressionism,extracted/Impressionism/claude-monet_houses-of-parliament-at-sunset.jpg
Symbolism,extracted/Symbolism/mikalojus-ciurlionis_journey-of-the-prince-ii-1907.jpg
Ukiyo_e,extracted/Ukiyo_e/katsushika-hokusai_yurei.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/aubrey-beardsley_ex-libris-by-john-lumsden-propert-1894.jpg
Impressionism,extracted/Impressionism/james-mcneill-whistler_pink-note-shelling-peas.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/raphael-kirchner_nude-drawings-17.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/terry-frost_it-is-true-1989.jpg
Post_Impressionism,extracted/Post_Impressionism/maurice-prendergast_holiday-nahant.jpg
Color_Field_Painting,extracted/Color_Field_Painting/mark-rothko_red.jpg
Impressionism,extracted/Impressionism/paul-cezanne_the-hanged-man-s-house-in-auvers-1873.jpg
Post_Impressionism,extracted/Post_Impressionism/mily-possoz_cat-1.jpg
Rococo,extracted/Rococo/louise-elisabeth-vigee-le-brun_portrait-of-stanislas-augustus-poniatowski.jpg
Early_Renaissance,extracted/Early_Renaissance/fra-angelico_st-stephen-being-led-to-his-martyrdom-1449.jpg
Romanticism,extracted/Romanticism/william-turner_the-blue-rigi-lake-of-lucerne-sunrise.jpg
Symbolism,extracted/Symbolism/mikalojus-ciurlionis_andante-sonata-of-the-sun-1907(1).jpg
Impressionism,extracted/Impressionism/berthe-morisot_young-woman-watering-a-shrub.jpg
Symbolism,extracted/Symbolism/georges-lacombeâÐ²â¬Ð°_the-violet-wave-1896.jpg
Realism,extracted/Realism/pyotr-konchalovsky_a-ray-of-sunlight-the-forest-1930.jpg
Realism,extracted/Realism/vincent-van-gogh_interior-with-peasant-woman-sewing-1885.jpg
Romanticism,extracted/Romanticism/william-turner_st-erasmus-in-bishop-islips-chapel-westminster-abbey.jpg
Pop_Art,extracted/Pop_Art/peter-blake_red-power-1972.jpg
Impressionism,extracted/Impressionism/berthe-morisot_the-bath-at-mesnil.jpg
High_Renaissance,extracted/High_Renaissance/titian_portrait-of-nicolas-perrenot-of-granvelle.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/raphael-kirchner_fantasy-1914-1.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/boris-kustodiev_tower-1926.jpg
Romanticism,extracted/Romanticism/francesco-hayez_destruction-of-the-temple-of-jerusalem-1867.jpg
Expressionism,extracted/Expressionism/george-mavroides_seated-nude.jpg
Symbolism,extracted/Symbolism/nicholas-roerich_study-of-mountains-1931.jpg
Color_Field_Painting,extracted/Color_Field_Painting/john-hoyland_6-3-66-1966.jpg
Impressionism,extracted/Impressionism/vasile-popescu_balchik-cliffs-1920.jpg
Impressionism,extracted/Impressionism/antoine-blanchard_porte-st-denis-6.jpg
Realism,extracted/Realism/robert-brackman_a-plant-for-elizabeth.jpg
Realism,extracted/Realism/vasily-vereshchagin_indian-motif-1875.jpg
Baroque,extracted/Baroque/bartolome-esteban-murillo_two-peasant-boys-and-a-negro-boy-1660.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/david-burliuk_field-with-cattle-1948.jpg
Realism,extracted/Realism/john-singer-sargent_mrs-archibald-douglas-dick-nee-isabelle-parrott-1886.jpg
Fauvism,extracted/Fauvism/charles-lapicque_l-homme-et-l-armure-1969.jpg
Realism,extracted/Realism/vasily-tropinin_portrait-of-a-a-sapozhnikov-1852.jpg
Impressionism,extracted/Impressionism/pierre-auguste-renoir_the-farm-1914.jpg
High_Renaissance,extracted/High_Renaissance/raphael_the-parnassus-from-the-stanza-delle-segnatura-detail-1511-3.jpg
Expressionism,extracted/Expressionism/zinaida-serebriakova_morocco-sefrou-the-roofs-of-the-city-1932.jpg
Symbolism,extracted/Symbolism/nicholas-roerich_urusvati-1939.jpg
Expressionism,extracted/Expressionism/henri-matisse_plum-blossoms-green-background-1948.jpg
Realism,extracted/Realism/ivan-shishkin_pond.jpg
Post_Impressionism,extracted/Post_Impressionism/gustave-loiseau_cliffs-at-cape-frehel-1905.jpg
Realism,extracted/Realism/vasily-polenov_the-uspensky-cathedral-south-gates-1877.jpg
Symbolism,extracted/Symbolism/nicholas-roerich_lake-yam-tso-1937.jpg
Color_Field_Painting,extracted/Color_Field_Painting/paul-feeley_kilroy-1957.jpg
Post_Impressionism,extracted/Post_Impressionism/vincent-van-gogh_study-of-pine-trees-1889(1).jpg
Impressionism,extracted/Impressionism/pierre-auguste-renoir_girl-with-a-straw-hat.jpg
Realism,extracted/Realism/martiros-saryan_arzni-1942-1.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/anna-ostroumova-lebedeva_landscape-near-the-pil-tower-1923.jpg
Expressionism,extracted/Expressionism/henri-matisse_the-palm-1912.jpg
High_Renaissance,extracted/High_Renaissance/giovanni-antonio-boltraffio_girl-with-cherries-also-attributed-to-giovanni-ambrogio-de-predis-1495.jpg
